class,path
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30232.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30073.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30297.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30581.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30103.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30683.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30675.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_00088.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_00024.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_00100.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_00071.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30673.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30181.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_00010.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30101.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_20038.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30781.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30261.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30554.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30577.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_20070.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_20003.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30572.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_20035.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_20066.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_pla_0033.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_20003.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30601.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30281.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_nat_0057.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_20081.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30631.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30622.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_00076.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30201.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_txt_0055.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_art_0032.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30253.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30187.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30397.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30187.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30211.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_20012.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_00018.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_20003.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_20013.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30611.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30093.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_00042.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30222.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_txt_0084.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30056.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_arc_0040.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30187.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_20048.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30598.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30242.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30667.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30374.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_00044.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_20002.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30454.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_30020.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30449.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30607.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30311.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_10120.JPG
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_10210.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30213.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_00083.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30426.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_00035.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30046.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30414.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30379.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30561.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_00033.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30521.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_00007.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30303.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_20031.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30232.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30408.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30470.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30380.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30221.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30003.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30375.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30295.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30268.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_00080.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30688.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30419.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30217.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30114.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30418.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30110.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30265.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_20069.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_00063.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_20018.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30058.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_00076.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30620.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30649.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_art_0016.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_00098.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_00043.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30121.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_20052.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30455.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_sec_0045.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_art_0055.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30168.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_20065.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30136.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_20001.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30585.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30684.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30356.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30769.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30653.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30195.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30505.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30512.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_20054.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30725.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30136.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30458.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30035.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30165.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30397.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_20059.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_pla_0026.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_00026.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30148.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30274.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30632.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30558.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30505.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_10113.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30248.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_20029.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30178.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30283.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30599.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30680.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30707.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_arc_0019.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30591.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_20053.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30479.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_00040.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_sec_0059.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_00080.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30103.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30417.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30688.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_art_0019.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30782.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30750.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30335.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30246.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30680.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_00081.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30583.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30399.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30590.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30553.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_00029.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30408.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30229.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30805.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30179.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30092.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30158.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30101.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30264.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30501.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30777.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_txt_0016.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_20068.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_00091.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30596.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30209.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30006.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_10113.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30176.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30506.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30069.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_10102.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30362.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30341.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_ani_0011.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_10205.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30582.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30130.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_00016.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30186.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_00084.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30111.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30426.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_00086.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_pla_0069.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_10116.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30630.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_00095.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_cha_0037.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30148.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30204.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30024.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30244.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_cha_0069.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30466.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30292.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30107.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30716.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_ani_0034.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30496.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30054.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_20008.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_20088.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_30164.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_00081.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30002.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_10116.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30150.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30111.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30055.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ind_00026.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30182.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30189.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30155.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30187.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_00079.JPG
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30451.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_30048.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30450.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30443.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30621.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_20096.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30201.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30252.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_20027.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_cha_0017.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_art_0009.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30059.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30066.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_10153.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_20093.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30508.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_20012.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30411.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_sec_00070.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_10145.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30379.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30338.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30244.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30255.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30384.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30136.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30193.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_00051.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_30688.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_00093.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_30732.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_30132.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_ani_00024.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_sec_0068.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_cha_10184.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30380.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_txt_10108.jpg
REAL,D:/Diplom/ela_core/datasets/CASIA1/Au\Au_art_0010.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_00022.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_art_30054.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_arc_30556.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_pla_30030.jpg
REAL,D:/Diplom/ela_core/datasets/Some_data_sets/CASIA2/Au\Au_nat_20049.jpg
